z_moment_1,z_moment_2,z_moment_3,z_moment_4,z_moment_5,z_moment_6,z_moment_7,z_moment_8,z_moment_9,z_moment_10,z_moment_11,z_moment_12,z_moment_13,z_moment_14,z_moment_15,z_moment_16,z_moment_17,z_moment_18,z_moment_19,z_moment_20,z_moment_21,z_moment_22,z_moment_23,z_moment_24,z_moment_25,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,Image_Name,year,genus,length,family,order,quality,method
0.3183098861826716,0.0109286727112892,0.4099127380080197,0.1849954281044623,0.0509656966628771,0.0261740349485692,0.1419124798875876,0.2294273418078145,0.1111309958652123,0.0358789350867458,0.0095025519518423,0.0459438133490423,0.0314985340562408,0.0322626530525398,0.1098361310950385,0.0701179506927198,0.0240093646805557,0.0396696270092306,0.0236066440751407,0.0490799008359494,0.0436741631517801,0.0767786540896428,0.026242328208279,0.0388366681418663,0.0479903499359925,0.226948662199646,0.0251039256748678,0.0006516308733938,0.0001833082418294,6.335369594144995e-08,2.904329294260668e-05,-1.8533032756728115e-10,Psammechinus miliaris Uhlig_et_al_1975B.jpg,1975.0,Psammechinus,,Parechinidae,Camarodonta,L,LM
0.3183098861916786,0.0110802192634309,0.4169236641955094,0.1928463263793572,0.0515208039922416,0.0211026866537353,0.1820000332364144,0.2357183353211656,0.1292555733559254,0.0304986226816594,0.0169394482668212,0.0392185246024372,0.0646294628521632,0.051101956079247,0.1404424780065391,0.0874285078502724,0.0145566477535743,0.0456148248702766,0.0062485224992425,0.0464681874941923,0.0532299957581838,0.0481015893889206,0.0013327294214156,0.0740699922784582,0.0588313249124532,0.2386229339962468,0.0306633149966986,0.0006329614210168,0.0002213291082251,8.284117540208812e-08,3.875670680028205e-05,7.313560198809639e-11,Strongylocentrotus purpuratus Decker_Lennarz_1979.jpg,1979.0,Strongylocentrotus,4.3,Strongylocentrotidae,Camarodonta,M,TEM
0.3183098861788306,0.0195282796481306,0.5332077381749722,0.1728009960768845,0.1125524205396018,0.0292506242848041,0.3510321089996584,0.3328203558926915,0.1079253944651342,0.0400705402452629,0.0368831538834375,0.0529604460464547,0.1917396387090208,0.2808542324184868,0.1987965593652144,0.0779603683688935,0.0656471821314077,0.031710568633183,0.0271053707694332,0.0601473102130636,0.1645602408350873,0.0931487031852479,0.1970765417328273,0.1160854810722862,0.0648278733068885,0.3231081830980001,0.0742561655430105,0.0075751466046108,0.0044842055295182,2.6135076775673207e-05,0.0012219452557555,4.2458950941817514e-09,Paracentrotus lividus Pictet_1891B.jpg,1891.0,Paracentrotus,3.4,Parechinidae,Camarodonta,M,LM
0.3183098861800907,0.018114750270324,0.4422095557487566,0.1758630941971409,0.0871754979075229,0.0388802952971519,0.1840916470522143,0.2435385425443336,0.1046353603027803,0.0230714451632279,0.0026036164378781,0.0623386762176201,0.0412323663359551,0.0790877041023451,0.117326147852038,0.0693765388015426,0.0626610584175746,0.049554502727333,0.0456674774131366,0.0643227755085236,0.0088895210328328,0.0733330575795093,0.0184811178799816,0.0477935595630409,0.0518957144040515,0.2413231086052343,0.02998593666553,0.0021226447266598,0.0007177584602278,8.859436702392305e-07,0.0001242902621721,3.082743674479298e-10,Strongylocentrotus purpuratus Green_Summers_1980.jpg,1980.0,Strongylocentrotus,,Strongylocentrotidae,Camarodonta,H,TEM
0.3183098861936396,0.0180682792160161,0.4882099027582096,0.1812425472491614,0.0980020765818092,0.0314649798972779,0.2661451268290404,0.309161605349338,0.1130291268027455,0.0064947144443541,0.0234805518335383,0.0539435279172027,0.1188988914511919,0.2028670934366407,0.1718268058011617,0.0825044526710421,0.0705053975418004,0.009297891559005,0.0323315379724788,0.0583416334928508,0.0887070781817255,0.0223840597632401,0.1041928247733265,0.1007101756880394,0.0679755305912987,0.2831897644893592,0.0514751131896194,0.0036599827426097,0.0017412506274982,4.395734391581656e-06,0.0003950571578078,6.701621469817377e-10,Arbacia lixula Mita_et_al_1994.jpg,1994.0,Arbacia,,Arbaciidae,Arbacioida,H,TEM
0.3183098861756596,0.0146408579211333,0.4682070957310293,0.2342086588764411,0.0719115212470413,0.0078895145629636,0.3351094962066652,0.3995023152419945,0.1835351769292682,0.0140866827167464,0.076325912793977,0.0287119449004322,0.3602349963650024,0.3190571971042077,0.3428708280197529,0.147927997176404,0.0076470005565564,0.0233616362581385,0.0577887322962161,0.0445444764347023,0.3532906996255312,0.2763212356280411,0.3111217405328971,0.2866999658247328,0.1223590060202607,0.6387153713732616,0.3804391174083354,0.0124010687867868,0.0104258005359658,0.0001185478473351,0.0064306073473939,1.5696500370115044e-08,Heliocidaris erythrogramma Raff_et_al_1990.jpg,1990.0,Heliocidaris,11.0,Echinometridae,Camarodonta,H,TEM
0.3183098861784367,0.0199491226077794,0.4786924817067152,0.1647871565350712,0.1052152375960666,0.0437643714376517,0.226470753817114,0.261199292080618,0.0949854259608977,0.0038587893594223,0.0056455747751023,0.0646318843649967,0.0471737725645641,0.1355032626690902,0.1179008684676796,0.0687279484779271,0.0885520637844751,0.0386169192758216,0.0606561626167679,0.0631911075934626,0.0204175685558392,0.0510891784269395,0.044633820735139,0.058631154834921,0.0582827435061536,0.2519094640681258,0.0336984384292033,0.0036500437441728,0.0013779968454071,3.090446422477559e-06,0.000252960259518,2.575835100163529e-09,Strongylocentrotus fragilis SDSU (this study).jpg,,Strongylocentrotus,3.2,Strongylocentrotidae,Camarodonta,H,SEM
0.3183098861829527,0.0160282432683099,0.432350510199564,0.2568974720237985,0.0927164485626037,0.0114864169222263,0.2949423426291017,0.4143072440251404,0.2121690184497953,0.0003002649918329,0.0941379005577219,0.0346243993842258,0.3540680898612946,0.3168788361198447,0.3811941563732605,0.1784163664456222,0.007691294600879,0.0496649889094678,0.0722773162974623,0.0514124481731836,0.3686767018556778,0.2903101625267515,0.3377382933843856,0.3387976146899165,0.1530058122874301,0.9674520591460928,0.9076398056582172,0.04715526320832,0.043445243302845,0.0019664297540131,0.0413903320106816,-7.63681626863772e-08,Abatus cordatus Schatt_Feral_1996 5 µm.JPG,1996.0,Abatus,15.0,Schizasteridae,Spatangoida,H,SEM
0.3183098861746379,0.0141353840264499,0.4510024266571881,0.1905943998974154,0.0807949523307792,0.0296698373968159,0.226150440357447,0.2772204804059203,0.1257383607676247,0.015396603596313,0.0227139498859038,0.0507330665643972,0.1032562421260534,0.1262984162247918,0.1638516702726826,0.0901202385167916,0.0491866054187626,0.0306067926119578,0.0198449204145675,0.055604356819814,0.0274386725329787,0.0174889445394405,0.0539847046640474,0.0955565743896184,0.0688036616129691,0.2619073220679969,0.0413206882907163,0.0017653290492768,0.0007483011575578,8.600574381999367e-07,0.000152110848864,1.0524563426292009e-10,Lytechinus variegatus Schatten_Schatten_1980.jpg,1980.0,Lytechinus,6.9,Toxopneustidae,Camarodonta,H,SEM
0.3183098861802943,0.0286307141815949,0.4805635794789267,0.16218512865516,0.1098865459826218,0.04270323638757,0.2304715759698532,0.2664174855883092,0.0818075043253862,0.0233790532556535,0.0059128911407459,0.0751712744409381,0.0582146360172866,0.1614297973208363,0.0875061007244614,0.0582399740952132,0.1151839059666719,0.0089754119437262,0.0899410865508977,0.0715799258377057,0.0523614654316805,0.032135061972342,0.0393636140632706,0.0244975380443724,0.0552908996274543,0.2656425898885228,0.0381998793664843,0.005691003526136,0.0021277672247597,7.404240798468432e-06,0.0004158663602934,-4.063929282989062e-09,Mesocentrotus nudus Drozdov_et_al_2012.jpg,2012.0,Mesocentrotus,4.7,Strongylocentrotidae,Camarodonta,H,TEM
0.3183098861712547,0.033896917602515,0.4688053317558233,0.228097982981447,0.1606767084278447,0.019356738323121,0.3098754737742734,0.3989067174600977,0.1689010116468343,0.0309733415169557,0.123392715336247,0.0570626063254801,0.2670144674504731,0.3501428584130177,0.2999128765530932,0.1333201721642938,0.0663383383078797,0.1040481122216913,0.0482098012880249,0.0766801294753664,0.3401073314327371,0.2120853952030986,0.321740478108127,0.2130880665740333,0.1127112286577333,0.5820796632119152,0.3052874052484673,0.0400847376047158,0.0319717469224159,0.0011445613345999,0.0176652861641159,1.0556693670481105e-07,Echinarachnius parma Summers_Hylander_1974.jpg,1974.0,Echinarachnius,6.5,Echinarachniidae,Echinolampadacea,H,TEM
0.3183098861798257,0.0109185285323903,0.4486979774833217,0.1691408623503257,0.056761990372994,0.02785437182939,0.1699015128794704,0.2419795901331839,0.0988642405907891,0.0265527137381375,0.0068212823128246,0.0466598016509794,0.0196163249882726,0.0619531594944316,0.1194332895555588,0.065338242278746,0.0454393203395056,0.028176250860827,0.0319954432697554,0.0491087534958172,0.0334222591515174,0.0900798574362005,0.0039266853765244,0.0527299609580408,0.049952993120255,0.2257734877742748,0.024237256764438,0.0008636264298513,0.0002644700355177,1.263943528186229e-07,4.117352690475204e-05,-1.2657988900745358e-11,Sphaerechinus granularis Pruski_et_al_2009.jpg,2009.0,Sphaerechinus,4.4,Toxopneustidae,Camarodonta,H,TEM
0.3183098861779966,0.0161633899624632,0.4763922166314191,0.1847951513996651,0.0839221676624429,0.0262522011193651,0.2581877522003338,0.2951295604251683,0.1206310818331032,0.0059442970802874,0.0272135156533289,0.047974108535641,0.1231199340000647,0.164658940501331,0.1797948813952925,0.0865699513306691,0.0476376007957508,0.0229969859432949,0.0148691026922998,0.0559470968352376,0.0556223170554847,0.0030987087697813,0.0939334721207979,0.1077709653002511,0.0675437970038535,0.2736461033876319,0.0472514555291296,0.0023754606065114,0.0011271222177684,1.8442947155812864e-06,0.0002450066528871,1.315295510672791e-09,Pseudocentrotus depressus Baba_et_al_1990.JPG,1990.0,Pseudocentrotus,,Strongylocentrotidae,Camarodonta,L,TEM
0.3183098861803284,0.0142145022270619,0.4822290343079088,0.1842027526373995,0.0786537373852091,0.0244473400696345,0.2683100254046446,0.2988033264313528,0.1217907729461702,0.0031964529013965,0.026888888226831,0.0438499891107257,0.1298811795932437,0.1738194875230899,0.1862943017294566,0.0889872278107622,0.0422006542008311,0.0213326647670375,0.0086919272573502,0.051644569216668,0.0548160216230439,0.0162551684079748,0.0990408412793924,0.1192483051286858,0.0699243127596595,0.2745358835177194,0.0480720984036471,0.002073176812901,0.0010136513543159,1.4694373100501694e-06,0.0002222465518935,-4.0142385617846494e-10,Echinometra oblonga Guam Landry_et_al_2003.jpg,2003.0,Echinometra,3.7,Echinometridae,Camarodonta,H,SEM
0.3183098861850794,0.0242348775420645,0.4774224725716261,0.1924520842683252,0.1207709199495812,0.0322928783550955,0.2787993770332502,0.3144450405379485,0.1263119447249795,0.0149425410075388,0.0404858318769728,0.0611971121891124,0.1604506472591573,0.20981080497603,0.1901128789690173,0.0910619385504066,0.0594805289467371,0.0070410624940425,0.0239783113603778,0.0708292906192295,0.126387598267795,0.0441809619472648,0.1340704678972383,0.1081119494449386,0.0721595110775221,0.3129064887444862,0.0679227773175556,0.0061606144248446,0.0032873726285181,1.4793993021638358e-05,0.000856755009238,2.632600364928779e-09,Hemicentrotus pulcherrimus Kazama_et_al_2006.jpg,2006.0,Hemicentrotus,,Strongylocentrotidae,Camarodonta,H,SEM
0.3183098861865665,0.0097322460201784,0.3393217438157947,0.1142089313003007,0.041917748568732,0.0801394558936121,0.0181319508489188,0.0796692087267449,0.0214156200882102,0.0497052783702648,0.0500439669076311,0.0886522513262596,0.0958055504545267,0.0663243878683428,0.0263550467156765,0.0150578006878933,0.02204103872595,0.0136397371529952,0.0661828055162707,0.0387850711787977,0.0320764786612892,0.0740906315227352,0.003982546634483,0.0340095741609354,0.034870756430647,0.1831770852901209,0.0053758408333288,0.0010056180924072,4.840381315204146e-05,1.0678509874873808e-08,3.5481828925933186e-06,-1.1515171280873974e-10,Sinaechinocyamus mai Chen_Chen_1993.jpg,1993.0,Sinaechinocyamus,1.9,Taiwanasteridae,Echinolampadacea,M,SEM
0.3183098861791937,0.016999410986585,0.4229780903882509,0.2163312408773784,0.0652962246724852,0.0198024789856716,0.2171362037293736,0.3134096416181965,0.1428866321135262,0.0596523194818224,0.0537699675097676,0.0544062251482368,0.1755040750388021,0.1542443895665674,0.1969123285494745,0.0948994537249009,0.0475794543958919,0.0027086622687306,0.015184451353492,0.0678156496152885,0.121039280804956,0.0311223090660373,0.099429500175327,0.0960847587821408,0.0678852466829427,0.3009775482904111,0.0624352232620676,0.0019552215231866,0.0008190247599655,1.0364384794346972e-06,0.00020464999138,1.1913000454375954e-10,Arbacia punctulata Decker_Lennarz_1979.png,1979.0,Arbacia,,Arbaciidae,Arbacioida,H,TEM
0.3183098861875585,0.0115593282436405,0.4331758808896008,0.1779125411629746,0.0625813250030087,0.0301235908741733,0.1699449547446773,0.2352523751538025,0.1097233297072489,0.029964253633301,0.0095148816224208,0.0497075864031892,0.0326039538684815,0.0531525156900342,0.1222982685917675,0.0731486561927733,0.0392408835323519,0.0402903524398609,0.0262267665374105,0.0525733455548739,0.0382122138435089,0.0809229860219713,0.0026699666527859,0.0537679254989855,0.0538831772441902,0.2299886318141628,0.0261171462576014,0.0009364230304182,0.0002936065072635,1.5395171816929e-07,4.744915621729541e-05,4.4308476710481486e-11,Strongylocentrotus pallidus Marks_et_al_2008B.jpg,2008.0,Strongylocentrotus,3.8,Strongylocentrotidae,Camarodonta,L,LM
0.3183098861934452,0.0182758250798223,0.5376339462413208,0.1805356212585982,0.1055901866815534,0.0210492140454709,0.3977417718941056,0.3365610684058793,0.1258439526684328,0.0419340299101007,0.0513718119324131,0.0405693219539605,0.2658439573926386,0.2989969532681039,0.2310900697489926,0.0985176773814381,0.0219155428109983,0.0256304951330644,0.0145830432348383,0.0502245775019001,0.1968291066872717,0.1656994263500945,0.2240225070306779,0.1694010223495005,0.0827143009523911,0.3594167907457826,0.1004252504754337,0.0074717125465394,0.0052741622561574,3.3108561043410266e-05,0.001671378565033,2.610411597913063e-09,Pseudocentrotus depressus Sugiyama_Kato_1977.jpg,1977.0,Pseudocentrotus,,Strongylocentrotidae,Camarodonta,H,TEM
0.318309886179732,0.0112979301513496,0.375311254979397,0.1489082463026928,0.0589660319168798,0.051582941910118,0.0402278444313459,0.1404931250212802,0.0749938209497705,0.045644498541809,0.0367385402403944,0.0536356483892121,0.0704851889420812,0.0494564957762171,0.0275610960845679,0.050079120948025,0.0460785937461911,0.0528709704170081,0.0320433455806916,0.0387056325108789,0.0458300786382634,0.0985087407067619,0.0665569726667109,0.0080262847333706,0.0347041071049943,0.1959514761082944,0.0112686643949505,0.0008150141681103,0.0001228096862383,3.885353860346592e-08,1.3036659089153407e-05,-8.055709604933457e-11,Echinometra mathaei Hinegardner_1961.JPG,1961.0,Echinometra,,Echinometridae,Camarodonta,L,LM
0.3183098861793591,0.0134342632301498,0.4278298285136062,0.168245489256976,0.0657264736609761,0.0363263692914424,0.1411730149859884,0.2180673649723028,0.095164393757733,0.0339787738583469,0.002469275979316,0.0567916796920255,0.001290424154489,0.0318632120679077,0.0934025864124802,0.0609672547339468,0.0519192429382329,0.0409334630844217,0.0440065882374127,0.0559984984396542,0.0449214496978155,0.1001340944569615,0.0191693623768464,0.0313680953759126,0.0451813785596779,0.2209924214650038,0.0216312512827635,0.0011224761324472,0.0003009897268803,1.749508099659079e-07,4.4268140568284345e-05,-1.2422372669438514e-10,Psammechinus miliaris Uhlig_et_al_1975A.jpg,1975.0,Psammechinus,,Parechinidae,Camarodonta,L,LM
0.3183098861810873,0.0233089360670852,0.4952598182191792,0.1815398167939327,0.1164905658583267,0.0321370760123821,0.2906360393351707,0.3117080102058608,0.1147058600976156,0.0113246146835171,0.0369084595521604,0.0593675128202143,0.1414155050554153,0.2239053901231874,0.1739499824004448,0.0846496282869915,0.0812449723056668,0.0042681149540009,0.0317953495817536,0.0657581365697494,0.115041927408,0.0414611644449612,0.1271632396332989,0.09907288958109,0.0708155399568763,0.3022600881558095,0.0613334777889556,0.0060095192118708,0.0031503732876806,1.3707645704920669e-05,0.00078020859868,3.906470917270924e-09,Paracentrotus lividus Pictet_1891A.jpg,1891.0,Paracentrotus,3.4,Parechinidae,Camarodonta,M,LM
0.3183098861795257,0.0309443018607456,0.432948128587745,0.2559732813578957,0.1335535037827559,0.0068146276292954,0.2958193822586401,0.4130357693958568,0.2099336163536861,0.0131807187662759,0.1447888663558081,0.0411444020626083,0.3333547607030486,0.3328020526722772,0.3695233502151872,0.176171145464298,0.0371100061717489,0.0790537632958899,0.1101390239100217,0.0659004717266524,0.3929566107527847,0.2625403083404082,0.361831093976266,0.3140149350096505,0.1521083957387911,0.9943695073158028,0.956738743627582,0.1101627730233551,0.1008185401013947,0.0106249779192818,0.0986136554009422,2.3433371205046786e-07,Sperosoma antillense Eckelbarger_1994.jpg,1994.0,Sperosoma,9.0,Echinothuriidae,Echinothurioida,H,SEM
0.3183098861821205,0.013280682070456,0.4551836019983343,0.217774029107915,0.1114475138944696,0.0338275202659088,0.2727703979204537,0.35047382066325,0.1561352067409585,0.0279083011800708,0.0466625275592933,0.0565021885778949,0.197597677726695,0.2574802614994091,0.2391514594726327,0.1212183807996441,0.0366297157632739,0.0124080484033208,0.0044647789578584,0.0630721034128621,0.1813939840149801,0.1286349528931331,0.1751556078512279,0.165899576093015,0.0994452149709227,0.35824719749197,0.0997427008858065,0.0049994776262327,0.0030005741794329,1.1621678656515348e-05,0.0009476427196821,-1.4398720983938127e-09,Echinometra lucunter Goldstein_1977.jpg,1977.0,Echinometra,9.3,Echinometridae,Camarodonta,L,LM
0.3183098861867131,0.031019847933041,0.520226112947928,0.2007259262838012,0.1473673925095537,0.0189384198146309,0.3540442853228702,0.4029607960274087,0.1348073177537511,0.0617270281503212,0.0914106946832319,0.0497529534470086,0.2576497229982495,0.3905717281647848,0.2764047549834545,0.100228243628243,0.0558990656064151,0.1053105550703212,0.0168341260145569,0.0638639818570693,0.3216135781229597,0.2304636695972017,0.333612387673533,0.180924460394534,0.0830087726787357,0.5251874319607236,0.2426675451484265,0.0376722697808252,0.0294747976874725,0.0009821710508119,0.01451965561287,2.467592959082147e-07,Dendraster excentricus Collins_1976A.jpg,1976.0,Dendraster,,Dendrasteridae,Echinolampadacea,H,SEM
0.3183098861810925,0.0177322443335282,0.4658207710434744,0.2115786256394007,0.0992142148264541,0.022928994876215,0.2939148682352232,0.3388378445618481,0.152994256697836,0.0094363501895825,0.0532242799342683,0.0463672429719457,0.2183889629098659,0.2384647750772762,0.2405140212712633,0.1174637867430254,0.0202452322661131,0.0043782716940773,0.0140596979549178,0.0579929854177571,0.1661305516307598,0.1189551185079798,0.1720869016548002,0.1702727103076864,0.0940380872115257,0.3497622699824486,0.094486106855501,0.0045083789948047,0.00280667721945,9.98386983805788e-06,0.0008627328816454,1.1689223165333524e-09,Pseudocentrotus depressus Kazama_et_al_2008A.JPG,2008.0,Pseudocentrotus,5.2,Strongylocentrotidae,Camarodonta,H,LM
0.3183098861942391,0.0280447171485568,0.4712301372625251,0.2301874111917765,0.1398493650537006,0.0165806174058349,0.3152343536677021,0.4073213695231336,0.1735406679152345,0.0351565686527077,0.1099195380318247,0.0481463180631306,0.2855088024583919,0.3548716343696449,0.3222129366261053,0.1379894730105711,0.0257790880746919,0.0843429019256312,0.0561672353377642,0.066821470269373,0.3336085195769843,0.2445311201245003,0.3364798056207568,0.2456578135802226,0.1156265580208219,0.6223476428061837,0.3563437541611039,0.0379548881499262,0.031640012714558,0.0010964499995239,0.0188873581381325,3.9598630870410286e-08,Sperosoma antillense Eckelbarger_et_al_1989.jpg,1989.0,Sperosoma,9.0,Echinothuriidae,Echinothurioida,H,SEM
0.3183098861928722,0.0129595146539174,0.4332202367126401,0.1952554595927833,0.0660181789556174,0.0239615356484367,0.2137481079962487,0.2578463080499663,0.1339576027496531,0.0203189635775012,0.019343303065001,0.042195577713925,0.0977252979199909,0.0904696207049522,0.1622432074885572,0.0947646717438309,0.0216999276707975,0.0489306458638442,0.0044744240081179,0.0497977128651376,0.0173406607702197,0.0209716067777176,0.0301732084328855,0.0981497361077614,0.0674285520948602,0.254499182979909,0.0380512848186938,0.0010931469466376,0.0004451590201236,3.105360598108549e-07,8.683594423690932e-05,2.5564929959716617e-11,Strongylocentrotus purpuratus Tegner_Epel_1976B.jpg,1976.0,Strongylocentrotus,,Strongylocentrotidae,Camarodonta,H,SEM
